text,label,type,sub_type,domain,is_valid
订了含早餐的酒店，可早餐种类少得可怜还全是冷的,0,转折,Normal,出行旅游,True
综艺的剧本痕迹重到刺眼，真把观众当傻子耍呢！,0,反讽,Negative_Ironic,影视娱乐,True
线下买的运动鞋穿了一周，没发现有开胶或脱线的问题,1,双重否定,Normal,购物消费,True
尽管坐车时被吵得睡不着，草原上的群马奔腾却让我释然,1,转折,Normal,出行旅游,True
真讨厌，美甲做得这么完美，连洗杯子都得用抹布裹着手指！,1,反讽,Positive_Ironic,生活服务,True
这部悬疑片的逻辑漏洞没有不让推理迷感到不满的,0,双重否定,Normal,影视娱乐,True
这部古装剧开篇平淡，随剧情推进越来越让人共情。,1,转折,Normal,影视娱乐,True
讨厌死你了，送这么好的咖啡机，我每天都要多喝三杯咖啡！,1,反讽,Positive_Ironic,日常社交,True
逛街逛得脚都酸了，好在抢到最后一件打折羽绒服。,1,转折,Normal,购物消费,True
你们太过分，玩得这么疯，我现在腰酸背痛只想躺一整天！,1,反讽,Positive_Ironic,日常社交,True
所谓豪华游船破破烂烂，不能不觉得被忽悠了,0,双重否定,Normal,出行旅游,True
老版西游记每次重看都觉得百看不厌。,1,简单句,Normal,影视娱乐,True
老戏骨的客串为这部都市剧增色不少,1,简单句,Normal,影视娱乐,True
本来担心聚会会冷场，结果大家聊得比预想中还热闹,1,转折,Normal,日常社交,True
炒饭里有头发，卫生状况真“优秀”！,0,反讽,Negative_Ironic,美食餐饮,True
美甲师给我做的渐变美甲款式精致又耐看,1,简单句,Normal,生活服务,True
这部剧的主角光环开到最大，真的是公平公正的剧情啊！,0,反讽,Negative_Ironic,影视娱乐,True
甜品颜色看起来偏深，吃起来却甜而不腻口感绝佳。,1,转折,Normal,美食餐饮,True
三亚的椰林沙滩让人觉得心旷神怡,1,简单句,Normal,出行旅游,True
商场这家店真划算，一件普通T恤要卖五百块钱,0,反讽,Negative_Ironic,购物消费,True
街角糖水铺的芋圆Q弹有嚼劲，料多到满杯,1,简单句,Normal,美食餐饮,True
遇到的导游真贴心，景点逛十分钟购物店待俩小时。,0,反讽,Negative_Ironic,出行旅游,True
保洁阿姨碰坏物品，没有不叫人感到闹心的事儿,0,双重否定,Normal,生活服务,True
管道疏通师傅一次就把堵塞的马桶通好了,1,简单句,Normal,生活服务,True
线下买的笔记本电脑，没出现过卡顿或死机的情况,1,双重否定,Normal,购物消费,True
精品酒店服务态度很热情，但打扫的房间角落全是灰尘,0,转折,Normal,出行旅游,True
民宿老板临时加价不让住，不能不觉得这种人太没诚信。,0,双重否定,Normal,出行旅游,True
商场的停车服务好，找停车位花了四十分钟,0,反讽,Negative_Ironic,购物消费,True
航班连续延误三小时，不得不说这次出行没有不闹心的。,0,双重否定,Normal,出行旅游,True
今天约好的朋友临时爽约真的很扫兴,0,简单句,Normal,日常社交,True
导游真贴心，把免费景点都跳过专带我们去消费。,0,反讽,Negative_Ironic,出行旅游,True
虽然排队半小时，但理发师剪的发型完全合我意,1,转折,Normal,生活服务,True
虽然路程远，但外卖代买的零食全齐还冰着,1,转折,Normal,生活服务,True
短视频解说太详细，把剧透全说光我还看啥正片,0,反讽,Negative_Ironic,影视娱乐,True
这部武侠片的打戏质感不得不让武侠迷们直呼过瘾,1,双重否定,Normal,影视娱乐,True
这款眼线笔笔尖细软，但画出来的线条流畅不晕染,1,转折,Normal,购物消费,True
短视频推荐太贴心，全是我讨厌的流量明星内容,0,反讽,Negative_Ironic,影视娱乐,True
这次周末的露营局，没有一个朋友不说玩得超尽兴,1,双重否定,Normal,日常社交,True
这冷门剧的剧情真过分，我看完就到处找资源二刷！,1,反讽,Positive_Ironic,影视娱乐,True
民宿的床垫真有记忆点，弹簧硌得我整晚没合眼。,0,反讽,Negative_Ironic,出行旅游,True
这银耳羹真清淡，吃着跟啃泡发银耳似的没味,0,反讽,Negative_Ironic,美食餐饮,True
本以为是职场神剧，结果全是狗血恋爱戏完全脱离现实。,0,转折,Normal,影视娱乐,True
某歌手现场唱功太稳，开百万修音还破音三次,0,反讽,Negative_Ironic,影视娱乐,True
服了，私教这么严格，我现在吃饭都要算卡路里了！,1,反讽,Positive_Ironic,生活服务,True
排队等号花了四十分钟，但吃上的瞬间觉得一切都值了。,1,转折,Normal,美食餐饮,True
商场护肤品专柜的服务，不得不说确实贴心周到,1,双重否定,Normal,购物消费,True
新买的保温杯保温效果好，不得不说密封性真的没话说,1,双重否定,Normal,购物消费,True
高铁晚点半小时让人烦躁，没想到乘务员送了免费暖心餐食,1,转折,Normal,出行旅游,True
每日优鲜的配送时效没有不让我称赞的点,1,双重否定,Normal,生活服务,True
您家的馄饨汤真养生，喝着跟自来水没差别,0,反讽,Negative_Ironic,美食餐饮,True
超市促销海报很吸引人，去了才发现优惠商品都卖完了。,0,转折,Normal,购物消费,True
家电维修师傅的收费没有不让我觉得公道,1,双重否定,Normal,生活服务,True
快递小哥晚了半小时，主动道歉还帮我搬上五楼。,1,转折,Normal,购物消费,True
这档推理综艺的烧脑谜题不得不让我绞尽脑汁思考,1,双重否定,Normal,影视娱乐,True
超市买的面包硬得像石头，口感太好了！,0,反讽,Negative_Ironic,购物消费,True
虽然婚纱租赁收费小贵，但款式新还免费提供头纱配饰,1,转折,Normal,生活服务,True
综艺主题立意很好，嘉宾互动却尴尬到没眼看。,0,转折,Normal,影视娱乐,True
家电维修师傅很快就把冰箱的故障解决了,1,简单句,Normal,生活服务,True
外卖小哥能不能给点缓冲时间！我刚洗完手你就按门铃了！,1,反讽,Positive_Ironic,生活服务,True
维修师傅耐心讲保养知识，态度特别好,1,简单句,Normal,生活服务,True
真愁人，这礼物贵得我都不敢随便摆，怕碰坏了！,1,反讽,Positive_Ironic,日常社交,True
跟团游住宿离市区千里，不得不说太折腾人,0,双重否定,Normal,出行旅游,True
这部古风剧的服化道并非不精致值得细细品味,1,双重否定,Normal,影视娱乐,True
外卖的餐品变凉不能不让我没胃口,0,双重否定,Normal,生活服务,True
机场登机口临时变更却没提前通知,0,简单句,Normal,出行旅游,True
聚会有人总迟到半小时，我们不得不说真的很扫兴,0,双重否定,Normal,日常社交,True
这卤味真“原味”，除了咸水味啥卤香都没有,0,反讽,Negative_Ironic,美食餐饮,True
哪怕坐了八小时硬座，拉萨的蓝天让所有疲惫都消散了,1,转折,Normal,出行旅游,True
这山地景区人气真高，上山的台阶都被踩得没下脚处。,0,反讽,Negative_Ironic,出行旅游,True
刚收到的针织衫摸起来软乎乎的特别舒服,1,简单句,Normal,购物消费,True
虽然洗车收费比自助贵，但内外都擦得锃亮还帮充了气,1,转折,Normal,生活服务,True
虽说坐了五小时大巴浑身酸痛，但草原的落日瞬间治愈了我,1,转折,Normal,出行旅游,True
这家火锅店，没有不吐槽服务慢到离谱的,0,双重否定,Normal,美食餐饮,True
网购的拖鞋真舒服，刚穿一天鞋底就磨平了,0,反讽,Negative_Ironic,购物消费,True
网购的草莓新鲜饱满，每颗都带着清甜果香,1,简单句,Normal,购物消费,True
新买的手机壳手感粘腻，还容易沾指纹,0,简单句,Normal,购物消费,True
这私教管得也太严了，不过半个月下来，我居然能穿小一码裤子了！,1,反讽,Positive_Ironic,生活服务,True
你这“聪明脑子”，连最简单的Excel公式都要问八百遍,0,反讽,Negative_Ironic,日常社交,True
原计划周末宅家躺平，发小突然喊我去郊外看漫山的野菊。,1,转折,Normal,日常社交,True
染发时染发剂沾到了我的衣领上洗不掉,0,简单句,Normal,生活服务,True
包子皮看起来有点厚，内里馅料却饱满多汁超鲜美。,1,转折,Normal,美食餐饮,True
真羡慕你，熬夜刷手机第二天还能精神萎靡上班,0,反讽,Negative_Ironic,日常社交,True
清真餐厅的手抓羊肉膻味重，难以下咽,0,简单句,Normal,美食餐饮,True
米线的汤头腥得恶心，这就是正宗云南风味吗,0,反讽,Negative_Ironic,美食餐饮,True
理发时理发师话少，剪出来的发型却完全符合我的要求,1,转折,Normal,生活服务,True
网红民宿照片仙气十足，但实际连热水都要等半小时才来,0,转折,Normal,出行旅游,True
你家的围裙质量也太离谱，用四年都没磨破，想换蕾丝花边款都没借口！,1,反讽,Positive_Ironic,购物消费,True
这款蛋糕价格不便宜，可口感绵密甜而不腻值得回购。,1,转折,Normal,美食餐饮,True
"这米粉的分量真""精致""，嗦三口就只剩汤了，还得再点。",0,反讽,Negative_Ironic,美食餐饮,True
和部门同事聚餐，吃到了最爱的蒜蓉小龙虾,1,简单句,Normal,日常社交,True
这家酒店主打原生态，连床单都带着陈年的异味,0,反讽,Negative_Ironic,出行旅游,True
甜品店的蛋糕没有一个食客不吐槽甜得发腻齁人的,0,双重否定,Normal,美食餐饮,True
早餐店现磨豆浆浓稠醇香，搭配油条绝配,1,简单句,Normal,美食餐饮,True
本来以为没人记得我生日，结果朋友们悄悄准备了惊喜,1,转折,Normal,日常社交,True
"这粥可太""养生""了，稀得能当镜子照，喝完还饿。",0,反讽,Negative_Ironic,美食餐饮,True
某演员哭戏太感人，我盯着他的假睫毛差点笑出声,0,反讽,Negative_Ironic,影视娱乐,True
丽江古城的慢生活节奏不能不让人忘却工作的压力,1,双重否定,Normal,出行旅游,True
刚看电影开头觉得老套，后面的深度立意直接让人破防。,1,转折,Normal,影视娱乐,True
维修师傅拖延上门，不会不让人着急上火的,0,双重否定,Normal,生活服务,True
"这份炒青菜真""清新""，炒完跟生啃没差，半点儿油盐味都没。",0,反讽,Negative_Ironic,美食餐饮,True
这个充电宝能不能别这么耐用？用四年都没坏，没法买快充新的了！,1,反讽,Positive_Ironic,购物消费,True
老剧翻拍版的改编完全毁了经典原作。,0,简单句,Normal,影视娱乐,True
这综艺游戏太新颖，全是十年前玩剩的老掉牙套路,0,反讽,Negative_Ironic,影视娱乐,True
"这蛋蒸得可真""嫩""，跟喝加了点蛋液的白开水似的。",0,反讽,Negative_Ironic,美食餐饮,True
快递员把包裹随意扔在小区花坛边不管,0,简单句,Normal,生活服务,True
这家主题酒店真个性，灯泡忽明忽暗还经常跳闸。,0,反讽,Negative_Ironic,出行旅游,True
这款防晒霜防晒强，出门一小时就晒黑了八度,0,反讽,Negative_Ironic,购物消费,True
商场专柜的口红显色度高还很滋润,1,简单句,Normal,购物消费,True
外卖包装严实，餐品和图片完全无差别,1,简单句,Normal,生活服务,True
逛街遇到下雨没带伞，专柜导购主动借我雨伞送雨披。,1,转折,Normal,购物消费,True
食材看起来新鲜诱人，吃起来却全是冷冻肉的腥膻味。,0,转折,Normal,美食餐饮,True
你这品味可真独特，朋友圈自拍滤镜厚得认不出人,0,反讽,Negative_Ironic,日常社交,True
骑手师傅咱不用这么拼吧！我刚换完睡衣你就把餐送来了！,1,反讽,Positive_Ironic,生活服务,True
快递包装得很严实，可里面的水果已经烂了一半。,0,转折,Normal,购物消费,True
某综艺嘉宾太有梗，全程低头玩手机连话都懒得说,0,反讽,Negative_Ironic,影视娱乐,True
这小糊剧有毒，刷完我满脑子都是男主的脸，烦人！,1,反讽,Positive_Ironic,影视娱乐,True
短视频里的剧剪全是重复片段，太懂观众喜好了吧！,0,反讽,Negative_Ironic,影视娱乐,True
钟点工阿姨把家里的地板拖得锃亮如新,1,简单句,Normal,生活服务,True
外卖商家真贴心，餐品少放两样菜，还说漏装正常！,0,反讽,Negative_Ironic,生活服务,True
刚和闺蜜闹了矛盾，晚上她就带着我最爱的蛋糕来了,1,转折,Normal,日常社交,True
担心深秋山区会很冷清，可沿途红叶林美得让人挪不开眼,1,转折,Normal,出行旅游,True
脱口秀演员的段子低俗无趣还冒犯观众。,0,简单句,Normal,影视娱乐,True
这古镇人气太旺了，我走了半小时还在入口处挤着。,0,反讽,Negative_Ironic,出行旅游,True
"您家的寿司可真""小巧玲珑""，十个下肚我还得啃个面包。",0,反讽,Negative_Ironic,美食餐饮,True
这海边景点太热闹了，沙滩上连块落脚的空地都没。,0,反讽,Negative_Ironic,出行旅游,True
外卖的包子皮厚馅少还全是面疙瘩,0,简单句,Normal,美食餐饮,True
哪怕赶凌晨大巴困得睁不开眼，沙漠的银河却瞬间让我清醒,1,转折,Normal,出行旅游,True
一直纠结没人一起拼奶茶，结果邻座同事主动提出要凑单。,1,转折,Normal,日常社交,True
这款防晒霜外观很小巧，不过涂了之后超级闷痘难受。,0,转折,Normal,购物消费,True
海鲜排档的蒜蓉粉丝蒸扇贝鲜甜多汁,1,简单句,Normal,美食餐饮,True
这数据线用三天就断，充电效率真高呀！,0,反讽,Negative_Ironic,购物消费,True
理发店洗头按摩很舒服，剪的发型却和我要求差太远,0,转折,Normal,生活服务,True
理发前很担心翻车，剪完却比我想要的效果还自然,1,转折,Normal,生活服务,True
朋友总拿我糗事开玩笑，没有一次不让人觉得尴尬,0,双重否定,Normal,日常社交,True
上次你推荐的那家奶茶店真的超好喝,1,简单句,Normal,日常社交,True
